codfarmacia;aniomes;venta
388;2022-03;8270,143474
11;2022-03;6015,861633
332;2022-03;6329,928065
30;2022-03;6464,660816
297;2022-03;2428,203467
108;2022-03;1785,736656
145;2022-03;5670,678522
25;2022-03;9098,553621
295;2022-03;4976,816451
360;2022-03;9811,845836
179;2022-03;13341,99884
203;2022-03;2943,158598
173;2022-03;9977,878546
370;2022-03;14778,29322
201;2022-03;1607,073171
268;2022-03;5696,329963
166;2022-03;12974,59646
91;2022-03;3196,608879
350;2022-03;11793,90027
69;2022-03;8004,987326
198;2022-03;4012,019449
63;2022-03;7162,456934
310;2022-03;4144,866622
100;2022-03;5696,200238
442;2022-03;6878,256319
192;2022-03;5802,129049
246;2022-03;1778,516948
75;2022-03;4952,985178
406;2022-03;9447,361888
457;2022-03;7609,922154
162;2022-03;6983,173993
365;2022-03;4639,157206
157;2022-03;4404,2161
371;2022-03;7178,690123
356;2022-03;5022,653829
67;2022-03;3682,645648
62;2022-03;1885,262868
305;2022-03;7751,619613
204;2022-03;9205,624977
458;2022-03;11066,00902
368;2022-03;2723,440398
301;2022-03;2471,995037
176;2022-04;3511,096306
300;2022-04;5980,530354
408;2022-04;6912,841675
415;2022-04;4745,822246
459;2022-04;6048,99366
371;2022-04;5215,874064
446;2022-04;7060,704744
355;2022-04;8625,065004
251;2022-04;2203,807286
75;2022-04;4584,238477
186;2022-04;3385,362925
380;2022-04;4184,806141
324;2022-04;8686,458122
164;2022-04;3630,889204
264;2022-04;12551,7475
189;2022-04;13626,90153
460;2022-04;5480,164595
435;2022-04;4876,764413
394;2022-04;7022,526825
116;2022-04;7911,844384
23;2022-04;7795,87893
22;2022-04;3717,5768
16;2022-04;7596,611477
29;2022-04;6037,11365
462;2022-04;10520,89359
396;2022-04;9535,990161
422;2022-04;8668,262408
451;2022-04;2619,413886
57;2022-04;4852,938941
332;2022-04;6650,75124
394;2022-04;9217,757501
20;2022-04;2809,967202
120;2022-04;8207,099955
345;2022-04;7134,690522
409;2022-04;3146,6599
292;2022-04;5358,10619
47;2022-04;1951,912852
150;2022-04;4067,526422
280;2022-04;4519,445675
237;2022-04;6981,646118
328;2022-04;7356,118872
234;2022-04;5011,700123
120;2022-04;6311,419817
57;2022-04;4884,077691
140;2022-04;2216,495712
114;2022-04;4087,0605
216;2022-04;2567,936833
139;2022-04;6521,937211
48;2022-04;16622,45042
344;2022-04;6003,293535
281;2022-04;4606,640281
119;2022-04;5019,295296
25;2022-04;9121,459231
3;2022-04;9756,215211
225;2022-04;7951,227786
4;2022-04;8779,956408
341;2022-04;4324,243036
340;2022-04;8341,131839
287;2022-04;10057,31815
426;2022-04;3853,295503
44;2022-04;4333,818629
43;2022-04;9054,722729
222;2022-04;5621,966256
2;2022-04;6297,587134
126;2022-04;3404,475788
340;2022-04;7048,154281
385;2022-04;10614,21477
364;2022-04;18967,54712
442;2022-04;6851,31906
83;2022-04;10060,18305
80;2022-04;10174,936
85;2022-04;9497,060673
75;2022-04;4576,067575
379;2022-04;2119,982367
355;2022-04;7334,566952
106;2022-04;9336,426704
164;2022-04;3348,560929
262;2022-04;3357,956819
80;2022-04;6647,011231
459;2022-04;1457,0747
209;2022-04;2997,092267
298;2022-04;5410,716824
207;2022-04;22874,61199
352;2022-04;6315,112642
208;2022-04;9104,344871
418;2022-04;6998,670762
441;2022-04;4732,666155
464;2022-04;3714,130195
94;2022-04;20699,27101
209;2022-04;3635,056625
351;2022-04;8769,941717
402;2022-04;8367,757008
63;2022-04;7226,759218
65;2022-04;4461,215349
317;2022-04;5575,562488
459;2022-04;6088,946861
99;2022-04;1125,069601
106;2022-04;9647,612859
159;2022-04;4712,422613
246;2022-04;2473,700652
87;2022-04;3941,18614
315;2022-04;10435,71924
374;2022-04;7527,457607
307;2022-04;4618,66102
159;2022-04;4391,460387
435;2022-04;5231,151453
358;2022-04;14621,36553
189;2022-04;15867,26166
101;2022-04;7418,959889
325;2022-04;10070,80401
350;2022-04;10889,16673
269;2022-04;9512,269113
169;2022-04;6557,3952
258;2022-04;5698,433658
445;2022-04;6833,562463
299;2022-04;22037,9357
438;2022-04;659,5988798
403;2022-04;5346,895955
298;2022-04;4997,261636
257;2022-04;6643,339574
71;2022-04;10396,05029
176;2022-04;5337,380015
360;2022-04;7241,43993
49;2022-04;7481,001334
14;2022-04;10365,98634
395;2022-04;6077,306038
134;2022-04;8979,064464
466;2022-04;1490,63952
26;2022-04;4372,888575
467;2022-04;41,1937
411;2022-04;5177,535726
226;2022-04;8198,546664
13;2022-04;13745,51516
16;2022-04;7475,4893
227;2022-04;3315,813553
127;2022-04;8746,965759
412;2022-04;3538,603819
131;2022-04;1626,005505
469;2022-04;8156,477619
410;2022-04;12353,94667
155;2022-04;6917,606361
392;2022-04;9394,011702
32;2022-04;7086,381896
112;2022-04;4321,061964
420;2022-04;6137,942207
111;2022-04;5743,7655
17;2022-04;2615,8077
391;2022-04;5167,587801
107;2022-04;2676,598582
19;2022-04;6856,394545
391;2022-04;5230,239506
344;2022-04;6720,766843
229;2022-04;6277,82161
139;2022-04;6873,976324
28;2022-04;8300,188669
421;2022-04;2815,83803
1;2022-04;4337,289272
154;2022-04;3086,822802
125;2022-04;3244,390835
152;2022-04;10934,76398
220;2022-04;8418,447113
280;2022-04;5373,234533
279;2022-04;9517,076232
242;2022-04;18321,46307
277;2022-04;8350,002447
236;2022-04;2944,374237
225;2022-04;7040,864276
471;2022-04;467,7344121
472;2022-04;2713,705816
393;2022-04;6362,4927
9;2022-04;8727,915675
126;2022-04;4157,325098
293;2022-04;9895,122835
280;2022-04;4570,658522
291;2022-04;6673,842292
163;2022-04;6383,421513
185;2022-04;4439,591708
84;2022-04;7322,638777
85;2022-04;9035,916285
436;2022-04;11449,82467
474;2022-04;2708,941873
98;2022-04;11172,0024
249;2022-04;12338,81526
183;2022-04;1727,96036
80;2022-04;8494,603092
181;2022-04;3329,28343
254;2022-04;4578,458
442;2022-04;8269,458176
165;2022-04;4779,027982
244;2022-04;10102,11168
407;2022-04;4709,293381
313;2022-04;2857,502
104;2022-04;6867,312073
191;2022-04;2322,542612
252;2022-04;6565,25695
160;2022-04;7654,139331
457;2022-04;7113,228787
85;2022-04;7555,822719
430;2022-04;4920,382209
202;2022-04;2173,879151
319;2022-04;7257,150996
178;2022-04;3522,494978
66;2022-04;4733,424445
408;2022-04;6629,973182
361;2022-04;8773,66712
93;2022-04;8008,966343
170;2022-04;9526,459126
476;2022-04;3638,4619
161;2022-04;7616,633605
324;2022-04;8824,467568
356;2022-04;5922,643801
102;2022-04;7046,21641
325;2022-04;11504,56632
363;2022-04;5251,060484
327;2022-04;9492,216584
377;2022-04;4272,4215
381;2022-04;4404,857655
99;2022-04;5730,29975
181;2022-04;3554,3325
443;2022-04;2894,003528
358;2022-04;17821,22501
163;2022-04;6107,544111
404;2022-04;7170,078613
379;2022-04;2081,5672
248;2022-04;6101,089406
59;2022-04;3108,052528
74;2022-04;8168,097635
445;2022-04;8382,492836
197;2022-04;3346,4907
194;2022-04;3689,859348
432;2022-04;18442,69866
68;2022-04;8923,106542
478;2022-04;14797,45185
370;2022-04;12600,72548
368;2022-04;2437,101862
202;2022-04;1672,777416
141;2022-04;6925,019923
451;2022-04;2123,998574
345;2022-04;6970,43122
217;2022-04;1907,15024
23;2022-04;8967,441957
422;2022-04;10659,03513
115;2022-04;1872,813913
338;2022-04;4503,073316
215;2022-04;736,7649985
30;2022-04;5911,295396
153;2022-04;11135,07816
1;2022-04;5092,705828
238;2022-04;2398,933007
152;2022-04;10912,61234
4;2022-04;8984,414884
224;2022-04;3347,997471
122;2022-04;19978,9162
289;2022-04;3729,490234
385;2022-04;11285,91637
480;2022-04;2450,356669
129;2022-04;7791,408265
239;2022-04;6808,303291
229;2022-04;6323,118782
284;2022-04;6301,004214
28;2022-04;7098,353721
389;2022-04;5288,972196
339;2022-04;5340,756075
51;2022-04;6845,947602
336;2022-04;4514,023482
145;2022-04;7331,07255
411;2022-04;4909,365192
334;2022-04;4097,061508
20;2022-04;2714,556715
333;2022-04;7584,575412
142;2022-04;9991,63339
451;2022-04;288,4659108
452;2022-04;9173,442554
473;2022-04;4606,060896
129;2022-04;9500,886851
272;2022-04;11328,60504
413;2022-04;4587,851293
277;2022-04;6697,417081
236;2022-04;2956,2623
382;2022-04;2091,3682
130;2022-04;3918,615264
153;2022-04;12141,19065
271;2022-04;15452,09389
341;2022-04;7493,893236
262;2022-04;2979,182169
314;2022-04;5265,113423
354;2022-04;4535,985574
75;2022-04;4882,906757
406;2022-04;9088,574715
182;2022-04;4968,941439
244;2022-04;8831,285143
185;2022-04;3560,358169
252;2022-04;4895,196872
98;2022-04;7195,370248
304;2022-04;4471,155519
299;2022-04;24518,6061
445;2022-04;7560,51131
430;2022-04;6755,899994
346;2022-04;4778,596311
61;2022-04;9372,683258
69;2022-04;6982,407517
319;2022-04;10327,69947
256;2022-04;6071,080147
71;2022-04;8398,603818
174;2022-04;3590,190907
207;2022-04;22079,12998
298;2022-04;4291,063864
185;2022-04;3662,617584
247;2022-04;5892,297487
326;2022-04;5756,022571
180;2022-04;4480,202054
356;2022-04;2452,440946
260;2022-04;11616,05399
261;2022-04;3885,6247
380;2022-04;3563,712927
106;2022-04;8560,708659
76;2022-04;4288,458076
403;2022-04;1657,305065
194;2022-04;2916,392365
70;2022-04;2890,71134
66;2022-04;6233,929221
483;2022-04;5041,912073
71;2022-04;9361,080708
67;2022-04;3970,765194
194;2022-04;3564,5375
318;2022-04;10261,32706
210;2022-04;8800,8283
320;2022-04;11294,60192
402;2022-04;7817,22582
96;2022-04;2895,674653
60;2022-04;1991,7103
477;2022-04;2709,065519
61;2022-04;8847,056284
124;2022-04;2774,305555
291;2022-04;5689,894589
5;2022-04;12439,7987
132;2022-04;6259,783965
328;2022-04;7734,274889
155;2022-04;7315,9438
10;2022-04;7264,727122
389;2022-04;4598,328847
425;2022-04;1381,262353
23;2022-04;10523,80988
234;2022-04;4505,575475
21;2022-04;3237,0999
117;2022-04;6975,430112
232;2022-04;4179,334908
336;2022-04;4497,17006
107;2022-04;2438,949085
55;2022-04;6133,354647
485;2022-04;5037,3969
17;2022-04;1882,6124
486;2022-04;2721,856188
389;2022-04;5578,578547
29;2022-04;6988,900997
392;2022-04;9915,155721
41;2022-04;3309,928325
328;2022-04;6684,539463
242;2022-04;21292,08819
4;2022-04;7309,366044
471;2022-04;394,783977
410;2022-04;10341,7043
7;2022-04;16108,6067
153;2022-04;4746,94473
126;2022-04;3797,278958
13;2022-04;12178,08307
14;2022-04;12437,62785
49;2022-04;6500,07547
284;2022-04;7935,797855
112;2022-04;5017,305632
30;2022-04;5314,29036
141;2022-04;6996,279323
29;2022-04;6136,683232
286;2022-04;2144,946034
345;2022-04;11087,17896
144;2022-04;9247,531712
27;2022-04;5191,139398
394;2022-04;7203,321777
52;2022-04;3971,208953
21;2022-05;3138,071649
282;2022-05;4513,803835
344;2022-05;7007,407094
26;2022-05;4224,513936
427;2022-05;4317,680054
49;2022-05;8602,313426
30;2022-05;7015,87967
368;2022-05;2364,039026
322;2022-05;7783,285232
205;2022-05;9877,825105
206;2022-05;7548,85363
431;2022-05;9226,288726
445;2022-05;7205,046369
177;2022-05;12695,98122
198;2022-05;4641,555573
360;2022-05;7857,70604
433;2022-05;3408,280789
487;2022-05;13777,21357
255;2022-05;19627,35125
440;2022-05;7468,385786
171;2022-05;7294,633631
299;2022-05;18837,1111
445;2022-05;6412,589431
405;2022-05;4189,457466
97;2022-05;8037,806373
474;2022-05;1890,761915
80;2022-05;11212,52545
183;2022-05;2458,188155
82;2022-05;2230,551567
358;2022-05;16180,14778
325;2022-05;8883,826288
356;2022-05;5016,394976
407;2022-05;4638,949781
78;2022-05;5790,879226
101;2022-05;7972,191314
399;2022-05;5058,39202
415;2022-05;4327,508943
158;2022-05;20000,79302
444;2022-05;9532,959933
374;2022-05;7416,288533
188;2022-05;6104,681142
170;2022-05;9495,505262
362;2022-05;13805,974
67;2022-05;5259,696686
440;2022-05;7638,399225
378;2022-05;3413,781228
349;2022-05;3747,850413
200;2022-05;4223,007814
179;2022-05;17376,28972
478;2022-05;11302,61111
370;2022-05;10589,35499
441;2022-05;3925,553297
261;2022-05;5165,061177
185;2022-05;3379,2949
160;2022-05;6208,03097
188;2022-05;5425,596297
98;2022-05;7472,726233
181;2022-05;4335,724926
381;2022-05;4390,078929
308;2022-05;15034,63743
363;2022-05;5296,293377
79;2022-05;5047,537328
165;2022-05;4256,89554
190;2022-05;7463,152919
442;2022-05;7919,4529
163;2022-05;5037,8186
474;2022-05;2668,270195
246;2022-05;2517,656336
85;2022-05;8256,675896
287;2022-05;7058,793661
44;2022-05;3768,651073
45;2022-05;4143,493308
341;2022-05;13217,79753
471;2022-05;739,4437032
225;2022-05;8736,568619
423;2022-05;5315,550238
123;2022-05;10601,85503
38;2022-05;4303,904415
275;2022-05;3439,615488
452;2022-05;7963,271768
388;2022-05;10177,30077
140;2022-05;2618,481181
343;2022-05;4528,22144
391;2022-05;5601,206138
211;2022-05;5351,45818
212;2022-05;4490,3504
229;2022-05;6120,294758
48;2022-05;17226,25072
427;2022-05;4556,3566
389;2022-05;4429,432686
290;2022-05;9274,747101
385;2022-05;10608,43705
452;2022-05;9727,304902
124;2022-05;3195,605919
239;2022-05;6617,881959
291;2022-05;4906,384088
243;2022-05;1713,571027
236;2022-05;3405,274073
276;2022-05;10151,95615
151;2022-05;2602,722582
278;2022-05;5096,297106
238;2022-05;2402,06307
392;2022-05;9286,636241
280;2022-05;5646,58335
230;2022-05;3377,080272
462;2022-05;12136,23361
336;2022-05;4308,808895
119;2022-05;5357,849175
213;2022-05;8707,48906
25;2022-05;10112,2763
390;2022-05;1732,7571
136;2022-05;884,0458722
11;2022-05;6115,281763
476;2022-05;3547,946738
362;2022-05;10556,6391
208;2022-05;7791,671292
267;2022-05;18171,94423
193;2022-05;3672,685624
91;2022-05;2443,009161
178;2022-05;3829,040354
203;2022-05;3685,434191
380;2022-05;3500,389981
250;2022-05;7419,684349
262;2022-05;3277,569454
102;2022-05;5874,873796
157;2022-05;3352,0441
245;2022-05;4057,3021
490;2022-05;8206,995716
188;2022-05;3595,923125
185;2022-05;4320,485966
436;2022-05;15129,42964
98;2022-05;8111,033654
248;2022-05;4828,082786
199;2022-05;6756,432294
465;2022-05;24883,33267
255;2022-05;20202,29741
256;2022-05;6040,33872
72;2022-05;3105,431401
266;2022-05;9373,628345
350;2022-05;11559,6966
351;2022-05;8501,529057
88;2022-05;6012,066196
204;2022-05;7941,256084
346;2022-05;4491,8543
418;2022-05;8367,393092
445;2022-05;6981,980143
158;2022-05;16241,30112
246;2022-05;1984,444325
414;2022-05;335461,1744
428;2022-05;2883,97726
182;2022-05;6043,54802
312;2022-05;3832,934258
325;2022-05;8390,123011
443;2022-05;3385,850945
83;2022-05;8823,402453
327;2022-05;5328,893111
459;2022-05;5901,276438
191;2022-05;2264,39378
415;2022-05;5401,505353
97;2022-05;7936,688048
158;2022-05;22177,00935
262;2022-05;2846,375652
354;2022-05;5265,698854
155;2022-05;7381,036458
38;2022-05;2796,3583
470;2022-05;3804,972926
219;2022-05;7061,575059
220;2022-05;8780,778196
127;2022-05;8075,515024
34;2022-05;6365,8707
452;2022-05;8393,97429
147;2022-05;2386,197628
156;2022-05;4839,718415
27;2022-05;4658,610059
145;2022-05;6670,257113
110;2022-05;8851,894232
18;2022-05;5629,952604
25;2022-05;10183,85317
451;2022-05;2434,346897
111;2022-05;5133,293668
17;2022-05;2350,1339
143;2022-05;13352,22776
216;2022-05;2260,165494
117;2022-05;8629,854055
21;2022-05;3402,627996
134;2022-05;8477,214967
330;2022-05;4341,71279
146;2022-05;2472,277127
39;2022-05;3490,947539
274;2022-05;4477,352394
471;2022-05;566,2189
291;2022-05;5554,781456
43;2022-05;8425,366179
129;2022-05;9844,828463
473;2022-05;3094,620781
128;2022-05;2526,844041
219;2022-05;9781,232453
10;2022-05;6979,005927
122;2022-05;20607,1166
242;2022-05;21835,53299
382;2022-05;7972,836633
328;2022-05;5835,849739
232;2022-05;4691,425398
21;2022-05;3509,450522
22;2022-05;3693,088173
136;2022-05;3885,665467
342;2022-05;3543,766877
421;2022-05;3444,732256
15;2022-05;8987,857233
31;2022-05;11732,63936
462;2022-05;10282,18557
144;2022-05;8178,420346
213;2022-05;6962,76053
391;2022-05;5472,9458
402;2022-05;9275,031345
65;2022-05;4687,015969
201;2022-05;1808,263
267;2022-05;16277,58102
88;2022-05;6135,603419
92;2022-05;6469,931593
319;2022-05;7498,177311
198;2022-05;3740,465637
318;2022-05;10162,20899
194;2022-05;3525,460455
475;2022-05;2618,501401
313;2022-05;3220,236105
312;2022-05;4159,545853
437;2022-05;118,7832
87;2022-05;3216,744058
315;2022-05;11267,54983
161;2022-05;8349,998805
324;2022-05;8100,032806
457;2022-05;8225,419035
158;2022-05;20467,56616
159;2022-05;5216,446333
474;2022-05;3060,599277
436;2022-05;12417,12749
355;2022-05;6835,071108
262;2022-05;1934,171402
82;2022-05;1901,15537
183;2022-05;2540,019895
363;2022-05;3765,107413
327;2022-05;5327,435221
447;2022-05;5876,900454
254;2022-05;4141,406455
181;2022-05;3457,175621
487;2022-05;11799,74819
259;2022-05;3625,332406
319;2022-05;9215,028238
198;2022-05;3914,432949
493;2022-05;1781,0986
62;2022-05;1794,493286
206;2022-05;6244,203706
458;2022-05;11109,47355
170;2022-05;8504,665491
209;2022-05;3268,04511
65;2022-05;5603,425755
165;2022-05;4636,906132
183;2022-05;2999,560936
446;2022-05;6375,097
181;2022-05;3673,860328
404;2022-05;7831,468118
252;2022-05;6692,039315
188;2022-05;4265,370842
105;2022-05;3712,265096
399;2022-05;5636,651102
78;2022-05;5667,744801
192;2022-05;6935,960577
298;2022-05;5375,52645
408;2022-05;6251,114353
194;2022-05;3682,573563
400;2022-05;5265,856081
483;2022-05;5001,467937
63;2022-05;6378,2108
67;2022-05;3625,813795
350;2022-05;12099,3697
204;2022-05;7284,723698
169;2022-05;8271,783153
208;2022-05;10032,20346
268;2022-05;6354,952143
418;2022-05;9621,760953
299;2022-05;14959,2501
414;2022-05;432387,5376
181;2022-05;4658,489481
357;2022-05;3168,5515
180;2022-05;4748,101923
313;2022-05;3044,051552
157;2022-05;5346,775931
260;2022-05;11422,9145
188;2022-05;6176,486256
261;2022-05;4026,1685
354;2022-05;5567,107576
77;2022-05;1419,422623
458;2022-05;11026,08808
268;2022-05;6563,379257
441;2022-05;4413,059979
202;2022-05;291,7415824
195;2022-05;4002,549632
303;2022-05;1876,275
350;2022-05;13654,55518
69;2022-05;8152,225938
91;2022-05;2868,088474
178;2022-05;2914,403133
495;2022-05;4769,4174
255;2022-05;20937,64628
72;2022-05;2389,144079
175;2022-05;3292,964703
170;2022-05;9806,0425
323;2022-05;4165,407151
161;2022-05;6866,812965
496;2022-05;1703,220549
314;2022-05;4709,95875
407;2022-05;5062,234273
325;2022-05;10967,19972
447;2022-05;4277,55935
157;2022-05;4441,418788
191;2022-05;1526,936167
104;2022-05;6616,843062
182;2022-05;5153,887716
245;2022-05;3471,410911
191;2022-05;2318,888246
180;2022-05;3847,005177
105;2022-05;3460,411
85;2022-05;9493,006697
98;2022-05;8154,985129
456;2022-05;4834,275916
240;2022-05;18580,58309
147;2022-05;2752,926567
38;2022-05;3276,973472
3;2022-05;9547,091638
41;2022-05;3318,747029
275;2022-05;2188,158927
42;2022-05;5681,995343
287;2022-05;7579,320177
288;2022-05;543,8864536
115;2022-05;1749,991321
339;2022-05;4831,771067
462;2022-05;10166,83455
135;2022-05;8163,14685
281;2022-05;4919,6306
